rank	title	total_question_count	answerline_question_count	clue_mention_question_count	tier	bucket	creators	creator_source	creator_confidence	chronology_label	chronology_source	work_form	reading_unit	era	region_or_tradition	dominant_quizbowl_track	literature_track_count	non_literature_track_count	first_year	last_year	notes
3515	O the Chimneys	19	0	19	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	unknown_region	other_academic	0	18	1993	2023	No reliable creator or chronology metadata yet.
3528	Haitian Fight Song	19	0	19	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	drama	drama	unknown_era	caribbean	other_academic	0	17	1992	2025	No reliable creator or chronology metadata yet.
3538	The Art of Walking the Streets of London	19	0	19	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	unknown_region	other_academic	0	21	1993	2025	No reliable creator or chronology metadata yet.
3558	Strangers and Brothers	19	0	19	qb_contextual	needs_date_only	C. P. Snow	wikidata_metadata_overlay	medium	Unplaced	unknown	long_fiction	nineteenth_century_fiction	long_19th_century	unknown_region	other_academic	1	15	1990	2024	Creator is present, but no chronology metadata is available.
3559	Psalm	19	0	19	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	unknown_region	other_academic	0	14	2009	2024	No reliable creator or chronology metadata yet.
3594	The Good Anna	19	0	19	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	drama	drama	unknown_era	american	other_academic	10	13	1993	2022	No reliable creator or chronology metadata yet.
3600	Immortality	19	0	19	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	germanic_scandinavian	other_academic	4	10	2013	2024	No reliable creator or chronology metadata yet.
3622	The Divine Narcissus	19	0	19	qb_contextual	needs_date_only	autos sacramentales	quizbowl_author_answerline	medium	Unplaced	unknown	drama	drama	unknown_era	iberian_lusophone	other_academic	0	17	2001	2022	Creator is present, but no chronology metadata is available.
3643	Danny Deever	19	0	19	qb_contextual	needs_date_only	Rudyard Kipling	wikidata_metadata_overlay	medium	Unplaced	unknown	poetry	poetry	unknown_era	unknown_region	literature	8	7	1996	2015	Creator is present, but no chronology metadata is available.
3650	Mist	19	0	19	qb_contextual	likely_parser_fragment	Miguel de Unamuno	quizbowl_author_answerline	medium	Unplaced	unknown	long_fiction	fiction_and_narrative	unknown_era	unknown_region	other_academic	1	13	2003	2023	Title shape suggests extracted phrase or truncated title; reject, alias, or rescue manually.
3723	The Offshore Pirate	19	0	19	qb_contextual	needs_date_only	F. Scott Fitzgerald	wikidata_metadata_overlay	medium	Unplaced	unknown	collection_or_cycle	collections_and_cycles	unknown_era	unknown_region	other_academic	8	16	2001	2022	Creator is present, but no chronology metadata is available.
4063	The Water Dancer	19	0	19	qb_contextual	needs_date_only	black	quizbowl_author_answerline	low	Unplaced	unknown	long_fiction	fiction_and_narrative	unknown_era	unknown_region	other_academic	0	17	2020	2023	Creator is present, but no chronology metadata is available.
2303	The Visit	18	9	9	qb_contextual	needs_date_only	Switzerland	quizbowl_author_answerline	medium	Unplaced	unknown	drama	drama	unknown_era	unknown_region	other_academic	0	14	1995	2024	Creator is present, but no chronology metadata is available.
2340	The Dumbwaiter	18	10	8	qb_contextual	needs_date_only	Harold Pinter	quizbowl_author_answerline	medium	Unplaced	unknown	drama	drama	unknown_era	english_british_irish	other_academic	6	6	1999	2025	Creator is present, but no chronology metadata is available.
2409	Aladdin	18	6	12	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	short_fiction	short_fiction	unknown_era	unknown_region	other_academic	0	10	2011	2022	No reliable creator or chronology metadata yet.
2411	Scarlet and Black	18	6	12	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	long_fiction	fiction_and_narrative	unknown_era	unknown_region	other_academic	3	8	1987	2020	No reliable creator or chronology metadata yet.
2458	Faust Part II	18	4	14	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	drama	drama	unknown_era	unknown_region	other_academic	2	11	1993	2024	No reliable creator or chronology metadata yet.
2573	God of Carnage	18	4	14	qb_contextual	needs_date_only	Yasmina Reza	wikidata_metadata_overlay	medium	Unplaced	unknown	drama	drama	unknown_era	unknown_region	other_academic	0	18	2016	2024	Creator is present, but no chronology metadata is available.
2642	Book of Deuteronomy	18	3	15	qb_contextual	needs_date_only	Moses; Deuteronomist	wikidata_metadata_overlay	medium	Unplaced	unknown	unknown_form	unclassified_unit	unknown_era	unknown_region	other_academic	0	14	1995	2025	Creator is present, but no chronology metadata is available.
2674	Life in the Iron Mills	18	3	15	qb_contextual	needs_date_only	Rebecca Harding Davis	wikidata_metadata_overlay	medium	Unplaced	unknown	short_fiction	modernism	modernist	unknown_region	other_academic	1	15	1999	2019	Creator is present, but no chronology metadata is available.
2713	She Had Some Horses	18	4	14	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	indigenous_oceania	other_academic	0	19	2018	2025	No reliable creator or chronology metadata yet.
2767	Blues for Mr. Charlie	18	3	15	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	drama	drama	unknown_era	american	literature	12	3	1993	2009	No reliable creator or chronology metadata yet.
2775	Democracy	18	2	16	qb_contextual	needs_date_only	Michael Sandel	quizbowl_author_answerline	low	Unplaced	unknown	long_fiction	postwar_literature	postwar_modern	unknown_region	other_academic	3	10	1995	2023	Creator is present, but no chronology metadata is available.
2896	Batrachoi	18	18	0	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	drama	classical_drama	ancient_classical	greek	other_academic	0	14	2000	2019	No reliable creator or chronology metadata yet.
2970	Berenice	18	1	17	qb_contextual	needs_date_only	Jean Racine	quizbowl_author_answerline	low	Unplaced	unknown	drama	nineteenth_century_poetry_and_drama	long_19th_century	french	literature	8	7	1993	2024	Creator is present, but no chronology metadata is available.
2983	Wieland	18	1	17	qb_contextual	needs_date_only	Charles Brockden Brown	quizbowl_author_answerline	medium	Unplaced	unknown	long_fiction	fiction_and_narrative	unknown_era	american	other_academic	0	15	1997	2022	Creator is present, but no chronology metadata is available.
3034	The Passing of Arthur	18	1	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	english_british_irish	other_academic	4	17	1990	2012	No reliable creator or chronology metadata yet.
3108	Still Falls the Rain	18	1	17	qb_contextual	needs_date_only	Dame Edith Louisa Sitwell	quizbowl_author_answerline	low	Unplaced	unknown	poetry	poetry	unknown_era	english_british_irish	other_academic	2	19	2011	2025	Creator is present, but no chronology metadata is available.
3134	Elementary Odes	18	1	17	qb_contextual	needs_date_only	Pablo Neruda	quizbowl_author_answerline	medium	Unplaced	unknown	collection_or_cycle	collections_and_cycles	unknown_era	unknown_region	literature	9	4	2005	2014	Creator is present, but no chronology metadata is available.
3146	Mock Orange	18	1	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	unknown_region	other_academic	0	19	2009	2022	No reliable creator or chronology metadata yet.
3373	The Littlepage Manuscripts	18	0	18	qb_contextual	needs_date_only	James Fenimore Cooper	quizbowl_author_answerline	low	Unplaced	unknown	unknown_form	unclassified_unit	unknown_era	american	literature	17	4	1992	2012	Creator is present, but no chronology metadata is available.
3376	Toad of Toad Hall	18	0	18	qb_contextual	needs_date_only	A. A. Milne	wikidata_metadata_overlay	medium	Unplaced	unknown	drama	drama	unknown_era	unknown_region	other_academic	0	21	1988	2025	Creator is present, but no chronology metadata is available.
3407	Dream-Children	18	0	18	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	essay_memoir_nonfiction	early_modern_world_literature	early_modern	english_british_irish	other_academic	0	22	1988	2023	No reliable creator or chronology metadata yet.
3434	True at First Light	18	0	18	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	long_fiction	fiction_and_narrative	unknown_era	unknown_region	literature	14	5	1999	2019	No reliable creator or chronology metadata yet.
3465	Green Hills of Africa	18	0	18	qb_contextual	needs_date_only	Ernest _Hemingway	quizbowl_author_answerline	low	Unplaced	unknown	poetry	poetry	unknown_era	american	literature	14	4	1987	2024	Creator is present, but no chronology metadata is available.
3467	The Man with the Flower in His Mouth	18	0	18	qb_contextual	needs_date_only	Luigi Pirandello	wikidata_metadata_overlay	medium	Unplaced	unknown	drama	drama	unknown_era	unknown_region	literature	15	4	2002	2019	Creator is present, but no chronology metadata is available.
3482	Sonnet on the Death of Richard West	18	0	18	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	unknown_region	literature	16	7	1993	2022	No reliable creator or chronology metadata yet.
3483	New Found Land	18	0	18	qb_contextual	needs_date_only	Archibald McLeish	quizbowl_author_answerline	low	Unplaced	unknown	poetry	poetry	unknown_era	american	literature	14	6	1993	2024	Creator is present, but no chronology metadata is available.
3502	Lead Us Into Temptation	18	0	18	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	short_fiction	nineteenth_century_poetry_and_drama	long_19th_century	american	other_academic	0	18	1996	2022	No reliable creator or chronology metadata yet.
3505	Little Orphant Annie	18	0	18	qb_contextual	needs_date_only	The Boating Party Luncheon	quizbowl_author_answerline	low	Unplaced	unknown	poetry	poetry	unknown_era	american	other_academic	0	18	1993	2025	Creator is present, but no chronology metadata is available.
3510	The Decoration of Houses	18	0	18	qb_contextual	needs_date_only	Edith Wharton	quizbowl_author_answerline	low	Unplaced	unknown	unknown_form	unclassified_unit	unknown_era	unknown_region	literature	16	2	1993	2024	Creator is present, but no chronology metadata is available.
3522	Goodbye Porkpie Hat	18	0	18	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	drama	drama	unknown_era	unknown_region	other_academic	0	18	1992	2023	No reliable creator or chronology metadata yet.
3524	He Wanted the Kingdom of God on Earth	18	0	18	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	long_fiction	fiction_and_narrative	unknown_era	greek	literature	10	8	2009	2025	No reliable creator or chronology metadata yet.
3534	Ballad of the Army Carts	18	0	18	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	chinese	other_academic	0	16	1993	2024	No reliable creator or chronology metadata yet.
3540	The Dust Which Is God	18	0	18	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	american	other_academic	0	21	1993	2004	No reliable creator or chronology metadata yet.
3551	Soliman and Perseda	18	0	18	qb_contextual	needs_date_only	Thomas Kyd	quizbowl_author_answerline	low	Unplaced	unknown	drama	early_modern_drama	early_modern	english_british_irish	other_academic	0	18	1990	2020	Creator is present, but no chronology metadata is available.
3578	Does Countertop Dancing	18	0	18	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	unknown_region	mythology	1	17	2013	2025	No reliable creator or chronology metadata yet.
3580	The Tale of the Bamboo Cutter	18	0	18	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	short_fiction	short_fiction	unknown_era	japanese_korean	other_academic	5	14	2002	2024	No reliable creator or chronology metadata yet.
3584	The Power of Music	18	0	18	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	unknown_region	other_academic	5	12	1999	2020	No reliable creator or chronology metadata yet.
3607	M, O, A, I	18	0	18	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	drama	drama	unknown_era	unknown_region	literature	9	8	2009	2026	No reliable creator or chronology metadata yet.
3617	Shamela	18	0	18	qb_contextual	needs_date_only	Henry Fielding	quizbowl_author_answerline	medium	Unplaced	unknown	long_fiction	eighteenth_century_prose_and_drama	eighteenth_century	unknown_region	literature	9	4	1992	2026	Creator is present, but no chronology metadata is available.
3624	Twenty-One Love Poems	18	0	18	qb_contextual	needs_date_only	Emily Dickinson	quizbowl_author_answerline	low	Unplaced	unknown	collection_or_cycle	collections_and_cycles	unknown_era	american	other_academic	6	12	2008	2024	Creator is present, but no chronology metadata is available.
3627	Slight Rebellion Off Madison	18	0	18	qb_contextual	needs_date_only	J. D. Salinger	wikidata_metadata_overlay	medium	Unplaced	unknown	long_fiction	fiction_and_narrative	unknown_era	unknown_region	literature	10	5	1998	2022	Creator is present, but no chronology metadata is available.
3628	The Fifth Story	18	0	18	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	short_fiction	short_fiction	unknown_era	latin_american	other_academic	0	18	1999	2024	No reliable creator or chronology metadata yet.
3642	Fables for Our Time	18	0	18	qb_contextual	needs_date_only	James Grover Thurber	quizbowl_author_answerline	medium	Unplaced	unknown	collection_or_cycle	collections_and_cycles	unknown_era	germanic_scandinavian	literature	13	8	1995	2023	Creator is present, but no chronology metadata is available.
3667	Suicide in the Trenches	18	0	18	qb_contextual	needs_date_only	Siegfried Sassoon	wikidata_metadata_overlay	medium	Unplaced	unknown	poetry	poetry	unknown_era	unknown_region	literature	13	8	2009	2022	Creator is present, but no chronology metadata is available.
3668	Superman Comes to the Supermarket	18	0	18	qb_contextual	needs_date_only	Norman Mailer	wikidata_metadata_overlay	medium	Unplaced	unknown	essay_memoir_nonfiction	literary_nonfiction	unknown_era	unknown_region	other_academic	1	19	2009	2024	Creator is present, but no chronology metadata is available.
3690	De Vulgari Eloquentia	18	0	18	qb_contextual	needs_date_only	Dante Alighieri	quizbowl_author_answerline	low	Unplaced	unknown	essay_memoir_nonfiction	literary_nonfiction	unknown_era	unknown_region	literature	15	2	2003	2019	Creator is present, but no chronology metadata is available.
3691	Dred	18	0	18	qb_contextual	likely_parser_fragment	Harriet Beecher Stowe	quizbowl_author_answerline	medium	Unplaced	unknown	long_fiction	fiction_and_narrative	unknown_era	american	other_academic	7	8	1993	2022	Title shape suggests extracted phrase or truncated title; reject, alias, or rescue manually.
3692	The Dream	18	0	18	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	postwar_global_literature	postwar_modern	latin_american	other_academic	2	10	2007	2025	No reliable creator or chronology metadata yet.
3720	War of the Theatres	18	0	18	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	drama	classical_drama	ancient_classical	roman_latin	other_academic	9	10	1995	2025	No reliable creator or chronology metadata yet.
3770	Jewel Stairs' Grievance	18	0	18	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	unknown_region	literature	14	7	2001	2022	No reliable creator or chronology metadata yet.
2416	An Essay on Blindness	17	8	9	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	long_fiction	fiction_and_narrative	unknown_era	unknown_region	literature	10	6	1990	2022	No reliable creator or chronology metadata yet.
2437	The Grandissimes	17	6	11	qb_contextual	needs_date_only	George Washington Cable	wikidata_metadata_overlay	medium	Unplaced	unknown	long_fiction	fiction_and_narrative	unknown_era	unknown_region	other_academic	0	13	1995	2025	Creator is present, but no chronology metadata is available.
2539	Alcestis	17	4	13	qb_contextual	needs_date_only	Euripides	wikidata_metadata_overlay	medium	Unplaced	unknown	drama	classical_drama	ancient_classical	greek	literature	8	6	1998	2024	Creator is present, but no chronology metadata is available.
2597	The Gambler	17	3	14	qb_contextual	needs_date_only	Fyodor Dostoevsky	quizbowl_author_answerline	medium	Unplaced	unknown	long_fiction	postwar_literature	postwar_modern	unknown_region	other_academic	4	10	1991	2023	Creator is present, but no chronology metadata is available.
2643	The Confessions of Zeno	17	3	14	qb_contextual	needs_date_only	Italo Svevo	quizbowl_author_answerline	medium	Unplaced	unknown	long_fiction	modernism	modernist	italian	other_academic	0	16	2002	2021	Creator is present, but no chronology metadata is available.
2686	The Laugh of the Medusa	17	3	14	qb_contextual	needs_date_only	Hélène Cixous	wikidata_metadata_overlay	medium	Unplaced	unknown	essay_memoir_nonfiction	literary_nonfiction	unknown_era	unknown_region	other_academic	0	17	1999	2025	Creator is present, but no chronology metadata is available.
2707	Eros Turannos	17	4	13	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	unknown_region	literature	7	6	2006	2021	No reliable creator or chronology metadata yet.
2771	What Happened Afterwards	17	2	15	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	essay_memoir_nonfiction	early_modern_world_literature	early_modern	english_british_irish	literature	16	11	1998	2024	No reliable creator or chronology metadata yet.
2949	Bestiary	17	2	15	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	collection_or_cycle	collections_and_cycles	unknown_era	unknown_region	other_academic	3	9	2002	2024	No reliable creator or chronology metadata yet.
3006	The Lottery in Babylon	17	2	15	qb_contextual	needs_date_only	Jorge Luis Borges	wikidata_metadata_overlay	medium	Unplaced	unknown	short_fiction	short_fiction	unknown_era	latin_american	literature	10	5	2002	2023	Creator is present, but no chronology metadata is available.
3045	One Hundred Years of Solitude or Cien Años de Soledad	17	17	0	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	long_fiction	fiction_and_narrative	unknown_era	unknown_region	other_academic	0	12	1999	2016	No reliable creator or chronology metadata yet.
3072	Justice	17	1	16	qb_contextual	needs_date_only	Susan Moller Okin	quizbowl_author_answerline	medium	Unplaced	unknown	drama	drama	unknown_era	unknown_region	other_academic	5	9	1996	2021	Creator is present, but no chronology metadata is available.
3135	The Hearing Trumpet	17	2	15	qb_contextual	needs_date_only	Mexico	quizbowl_author_answerline	medium	Unplaced	unknown	long_fiction	fiction_and_narrative	unknown_era	latin_american	other_academic	0	13	2018	2025	Creator is present, but no chronology metadata is available.
3230	I Shall Not Care	17	1	16	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	unknown_region	other_academic	1	18	2009	2024	No reliable creator or chronology metadata yet.
3239	The London Merchant	17	1	16	qb_contextual	needs_date_only	George Lillo	wikidata_metadata_overlay	medium	Unplaced	unknown	drama	drama	unknown_era	unknown_region	other_academic	0	19	2001	2021	Creator is present, but no chronology metadata is available.
3251	Huswifery	17	1	16	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	unknown_region	other_academic	0	10	1996	2022	No reliable creator or chronology metadata yet.
3284	Stanzas from the Grande Chartreuse	17	1	16	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	ancient_classical	greek	literature	9	5	2000	2019	No reliable creator or chronology metadata yet.
3425	Tomorrow, at Dawn	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	french	literature	20	6	2003	2025	No reliable creator or chronology metadata yet.
3435	The Clod and the Pebble	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	collection_or_cycle	nineteenth_century_poetry_and_drama	long_19th_century	english_british_irish	other_academic	10	15	1993	2020	No reliable creator or chronology metadata yet.
3460	Give My Regards to Broadway	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	epic_or_romance	epic_romance_or_oral_tradition	unknown_era	unknown_region	other_academic	0	17	1993	2024	No reliable creator or chronology metadata yet.
3470	The Pool Players. Seven at the Golden Shovel	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	american	literature	15	11	1996	2023	No reliable creator or chronology metadata yet.
3495	The Conversation of the Dogs	17	1	16	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	short_fiction	early_modern_world_literature	early_modern	iberian_lusophone	other_academic	10	10	2010	2022	No reliable creator or chronology metadata yet.
3526	Voyage in the Dark	17	0	17	qb_contextual	needs_date_only	Jean Rhys	quizbowl_author_answerline	low	Unplaced	unknown	long_fiction	fiction_and_narrative	unknown_era	unknown_region	other_academic	0	18	1997	2025	Creator is present, but no chronology metadata is available.
3532	The House of Earth	17	0	17	qb_contextual	needs_date_only	Pearl S. Buck	quizbowl_author_answerline	low	Unplaced	unknown	long_fiction	fiction_and_narrative	unknown_era	unknown_region	other_academic	8	13	1990	2016	Creator is present, but no chronology metadata is available.
3548	Kappa	17	0	17	qb_contextual	needs_date_only	Ryunosuke Akutagawa	quizbowl_author_answerline	medium	Unplaced	unknown	short_fiction	short_fiction	unknown_era	japanese_korean	other_academic	0	15	2001	2023	Creator is present, but no chronology metadata is available.
3561	The Indian Uprising	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	short_fiction	short_fiction	unknown_era	south_asian	other_academic	0	19	1997	2018	No reliable creator or chronology metadata yet.
3565	The Lumber Room	17	0	17	qb_contextual	needs_date_only	Saki	wikidata_metadata_overlay	medium	Unplaced	unknown	short_fiction	short_fiction	unknown_era	unknown_region	literature	11	9	2003	2024	Creator is present, but no chronology metadata is available.
3574	Solitude	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	unknown_region	other_academic	4	8	1998	2024	No reliable creator or chronology metadata yet.
3581	The Run to the Sea	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	unknown_form	nineteenth_century_poetry_and_drama	long_19th_century	french	other_academic	5	12	2000	2022	No reliable creator or chronology metadata yet.
3587	The Kugelmass Episode	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	unknown_region	fine_arts	4	11	1990	2024	No reliable creator or chronology metadata yet.
3602	The Buenos Aires Affair	17	0	17	qb_contextual	creator_needs_audit	Argentina	quizbowl_author_answerline	low	Unplaced	unknown	long_fiction	postwar_global_literature	postwar_modern	latin_american	literature	9	6	1989	2021	Creator field appears to come from noisy answerline text; verify before using.
3612	Poet Laureate of Maryland	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	collection_or_cycle	collections_and_cycles	unknown_era	american	literature	9	9	1994	2025	No reliable creator or chronology metadata yet.
3634	Beauty	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	essay_memoir_nonfiction	nineteenth_century_poetry_and_drama	long_19th_century	american	other_academic	3	9	2007	2024	No reliable creator or chronology metadata yet.
3641	The Algebra of Infinite Justice	17	0	17	qb_contextual	needs_date_only	(Suzanna) Arundhati Roy	quizbowl_author_answerline	low	Unplaced	unknown	collection_or_cycle	collections_and_cycles	unknown_era	south_asian	literature	18	3	2002	2022	Creator is present, but no chronology metadata is available.
3649	The Hungry Stones	17	0	17	qb_contextual	needs_date_only	Rabindranath Tagore	wikidata_metadata_overlay	medium	Unplaced	unknown	short_fiction	modernism	modernist	south_asian	literature	14	3	2003	2023	Creator is present, but no chronology metadata is available.
3669	The White Disease	17	0	17	qb_contextual	needs_date_only	Karel Čapek	quizbowl_author_answerline	medium	Unplaced	unknown	long_fiction	fiction_and_narrative	unknown_era	russian_eastern_european	other_academic	6	10	2008	2022	Creator is present, but no chronology metadata is available.
3670	His Name is Today	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	latin_american	literature	15	2	2007	2021	No reliable creator or chronology metadata yet.
3687	Night-Sea Journey	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	short_fiction	short_fiction	unknown_era	unknown_region	other_academic	7	11	2008	2020	No reliable creator or chronology metadata yet.
3693	Zima Junction	17	0	17	qb_contextual	needs_date_only	Yevgeny Yevtushenko	quizbowl_author_answerline	medium	Unplaced	unknown	poetry	postwar_literature	postwar_modern	unknown_region	other_academic	0	12	1998	2020	Creator is present, but no chronology metadata is available.
3702	The Tollund Man	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	nineteenth_century_poetry_and_drama	long_19th_century	american	literature	12	6	2002	2023	No reliable creator or chronology metadata yet.
3713	A Song of Liberty	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	arabic_persian_turkic	other_academic	1	17	1994	2010	No reliable creator or chronology metadata yet.
3724	Country Full of Swedes	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	drama	drama	unknown_era	unknown_region	other_academic	0	17	1995	2023	No reliable creator or chronology metadata yet.
3732	The Last Rose of Summer	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	drama	drama	unknown_era	unknown_region	other_academic	0	16	1992	2023	No reliable creator or chronology metadata yet.
3735	The More Loving One	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	unknown_region	literature	10	7	2010	2024	No reliable creator or chronology metadata yet.
3755	Twelve Beauties of Jinling	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	long_fiction	eighteenth_century_prose_and_drama	eighteenth_century	chinese	other_academic	5	9	2004	2025	No reliable creator or chronology metadata yet.
3823	I Explain a Few Things	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	latin_american	literature	8	13	2011	2024	No reliable creator or chronology metadata yet.
3830	The Tale of the Two Brothers	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	short_fiction	short_fiction	unknown_era	african	other_academic	0	12	2011	2022	No reliable creator or chronology metadata yet.
3889	Both Flesh and Not	17	0	17	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	essay_memoir_nonfiction	modernism	modernist	american	other_academic	5	9	2014	2023	No reliable creator or chronology metadata yet.
2564	The Changeling	16	5	11	qb_contextual	needs_date_only	Thomas Middleton; William Rowley	wikidata_metadata_overlay	medium	Unplaced	unknown	drama	drama	unknown_era	unknown_region	other_academic	3	10	1996	2025	Creator is present, but no chronology metadata is available.
2653	The Broken Pitcher	16	4	12	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	drama	drama	unknown_era	germanic_scandinavian	other_academic	3	8	1989	2020	No reliable creator or chronology metadata yet.
2691	Notes Toward a Supreme Fiction	16	2	14	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	poetry	unknown_era	american	literature	14	6	1993	2022	No reliable creator or chronology metadata yet.
2788	Indiana	16	2	14	qb_contextual	needs_date_only	George Sand or Amandine-Aurore-Lucile Dudevant	quizbowl_author_answerline	medium	Unplaced	unknown	long_fiction	fiction_and_narrative	unknown_era	french	literature	8	7	1993	2024	Creator is present, but no chronology metadata is available.
2799	Mezzo Cammin	16	3	13	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	poetry	medieval_romance_saga	medieval	italian	literature	14	4	1995	2018	No reliable creator or chronology metadata yet.
2880	Kabbalah and Criticism	16	3	13	qb_contextual	needs_date_only	Harold Bloom	quizbowl_author_answerline	medium	Unplaced	unknown	unknown_form	unclassified_unit	unknown_era	unknown_region	literature	9	5	2004	2019	Creator is present, but no chronology metadata is available.
2921	La Cantatrice Chauve	16	15	1	qb_contextual	needs_creator_and_date	""	unknown	unknown	Unplaced	unknown	drama	drama	unknown_era	unknown_region	literature	8	3	2008	2021	No reliable creator or chronology metadata yet.
3098	The Killer	16	2	14	qb_contextual	needs_date_only	Eugène Ionesco	quizbowl_author_answerline	medium	Unplaced	unknown	drama	drama	unknown_era	russian_eastern_european	other_academic	3	8	1994	2023	Creator is present, but no chronology metadata is available.
